fips,dep_index,z_inc,z_pov,z_ed9,z_bach,z_crowd,svi_overall,svi_ses,dep_quintile_unw
05105,0.22620368445947237,0.6855144586135179,-0.0064076581053926895,-0.2577433604611569,0.7957441611323469,-0.08608917888195343,0.4292,0.286,4
05107,1.3375370734807321,1.5646279239747862,2.525673676792122,1.1723834416896413,0.9416354387590047,0.4833648861881056,0.9628,0.9526,5
05109,0.7879224272296721,1.0508274437396494,1.0835611284398952,0.8227968900527797,0.5428659465794735,0.43956072733656254,0.5972,0.4706,5
05111,0.8873112575884121,1.194927808311343,0.9829486250664843,1.1406028460862903,1.291774505062983,-0.17369749658503952,0.7381,0.8234,5
05113,0.4471378010487822,1.055214574276961,0.2786611014526058,0.1871849779857582,0.6693050538559102,0.04532329767267551,0.6863,0.7506,4
05115,0.24993237512232053,0.5966469426013103,0.4463486070749575,0.2507461691924604,-0.0017948232267149978,-0.042285020030410576,0.8171,0.7817,4
05117,0.14265493362889672,0.9171324528782462,-0.4088576715990372,0.5367715296226199,0.6304007131554683,-0.9621723559128136,0.4601,0.4178,4
05119,-0.21248101889333437,0.2856668818218829,0.4128111059504872,-0.2577433604611569,-1.2856380663413025,-0.21750165543658256,0.7811,0.6573,2
05121,0.9095461053455678,0.9584727214029123,1.3686298879978933,0.2507461691924604,1.2236919088372096,0.7461898392973635,0.7051,0.7696,5
05123,0.9567986940064952,1.4273894815255543,2.3915236722942406,0.2507461691924604,1.0194441201598887,-0.30510997313966853,0.9777,0.9421,5
05125,-0.5019175714083458,-0.6239877615106693,-0.911920188466093,-0.3848657428745612,-0.458920826456909,-0.12989333773349648,0.2864,0.1502,2
05127,0.5543200913961723,1.388242778269544,0.7481861171951911,0.5049909340192689,1.136157142261215,-1.0059765147643567,0.7537,0.7146,5
05129,0.8843735646057882,1.3232232538960553,1.4692423913713046,1.2995058241030455,0.9416354387590047,-0.6117390851004696,0.517,0.6847,5
05131,0.3986321943165613,0.5715615551700164,0.29542985201484095,0.7274551032427264,0.13437036922483203,0.26434409193039055,0.8696,0.7957,4
05133,1.5266163869840401,0.8113351126130801,0.5134236093238986,3.3652445383208653,1.4960222937403038,1.4470563809220518,0.825,0.8256,5
05135,0.43047020475080444,1.3113555033399946,0.37927360482601696,-0.19418216925445472,1.0486223756852202,-0.39271829084275456,0.5838,0.728,4
05137,0.5322328162369867,1.5191255059660038,0.8487986205686026,-0.3530851472712101,0.8638267573581204,-0.21750165543658256,0.7709,0.7731,5
05139,0.43790505503455357,0.713918316579445,0.8823361216930729,-0.2577433604611569,0.5428659465794735,0.3081482507819336,0.6682,0.5485,4
05141,0.5226611915791345,0.9898013330603804,0.8152611194441323,-0.0034985956343484077,0.9416354387590047,-0.12989333773349648,0.7763,0.8101,4
05143,0.10466755185423848,-0.1511338329571068,0.06066734414354816,0.7592356988460774,-1.0230337666133191,0.8776023158519928,0.7658,0.7407,3
05145,0.30339725682677365,0.7144807692124336,0.5469611104483689,-0.16240157365110364,0.4164268393030371,0.0015191388211324669,0.8482,0.7716,4
05147,0.5984332505914753,1.1133159312646892,1.6536986475558921,0.1871849779857582,0.8249224166576785,-0.7869557205066415,0.7671,0.7859,5
05149,0.7478036895941275,0.6759527638527107,0.22835484976590012,0.9181386768628328,0.9513615239341151,0.9652106335550785,0.7738,0.5714,5
06001,-0.8136920934358647,-3.4543056559728815,-0.8448451862171525,0.7592356988460774,-2.676468246382106,2.1479229225467398,0.5129,0.2962,1
06003,-1.0480687670460276,-2.113081107348134,-0.7106951817192708,-1.0840388461482846,-1.5968727919448393,0.26434409193039055,0.4044,0.1429,1
06005,-0.5499663716776729,-1.1300826406738613,-1.0125326918395046,-0.48020752968461433,0.22190513580082685,-0.3489141319912115,0.5647,0.4477,1
06007,0.11673595582188878,0.001347075846117651,0.8320298700063672,-0.16240157365110364,-0.7020729558346718,0.6147773627427345,0.8225,0.7706,3
06009,-0.2207282059524444,-0.601545901454422,-0.20763266485221493,-0.766232890114774,0.07601385817416917,0.3957565684850195,0.3357,0.5425,2
06011,1.017628535325366,-0.434216243140297,-0.475932673847978,4.09619823719794,0.8054702463074576,1.0966231101097077,0.84,0.8931,5
06013,-0.9103234221398644,-3.334053283039907,-0.9789951907150339,0.4414297428125667,-1.9956422841243704,1.3156439043674228,0.4785,0.3223,1
